video_id,label,features_path,category
13_25__outside_talking_still_laughing__IW9OFVMG,fake,processed_fake_vectors/13_25__outside_talking_still_laughing__IW9OFVMG.npy,fake
07_03__exit_phone_room__6PHZRQ4H,fake,processed_fake_vectors/07_03__exit_phone_room__6PHZRQ4H.npy,fake
21_11__talking_against_wall__T7DK03O1,fake,processed_fake_vectors/21_11__talking_against_wall__T7DK03O1.npy,fake
12_18__outside_talking_still_laughing__IKH1LBBY,fake,processed_fake_vectors/12_18__outside_talking_still_laughing__IKH1LBBY.npy,fake
15_13__kitchen_still__X0EIIJF7,fake,processed_fake_vectors/15_13__kitchen_still__X0EIIJF7.npy,fake
15_13__walking_outside_cafe_disgusted__X0EIIJF7,fake,processed_fake_vectors/15_13__walking_outside_cafe_disgusted__X0EIIJF7.npy,fake
20_26__kitchen_pan__C8GN41DU,fake,processed_fake_vectors/20_26__kitchen_pan__C8GN41DU.npy,fake
10_19__talking_angry_couch__BVVPN5D5,fake,processed_fake_vectors/10_19__talking_angry_couch__BVVPN5D5.npy,fake
13_04__secret_conversation__00T3UYOR,fake,processed_fake_vectors/13_04__secret_conversation__00T3UYOR.npy,fake
20_15__walking_down_indoor_hall_disgust__CYD62VPP,fake,processed_fake_vectors/20_15__walking_down_indoor_hall_disgust__CYD62VPP.npy,fake
01_04__kitchen_pan__GBC7ZGDP,fake,processed_fake_vectors/01_04__kitchen_pan__GBC7ZGDP.npy,fake
27_06__kitchen_pan__VN14WY2N,fake,processed_fake_vectors/27_06__kitchen_pan__VN14WY2N.npy,fake
20_09__kitchen_pan__MKEWB4SM,fake,processed_fake_vectors/20_09__kitchen_pan__MKEWB4SM.npy,fake
20_12__outside_talking_pan_laughing__VD7BCF1U,fake,processed_fake_vectors/20_12__outside_talking_pan_laughing__VD7BCF1U.npy,fake
23_24__secret_conversation__MDSDXSNU,fake,processed_fake_vectors/23_24__secret_conversation__MDSDXSNU.npy,fake
19_23__walking_outside_cafe_disgusted__F7U8UY7V,fake,processed_fake_vectors/19_23__walking_outside_cafe_disgusted__F7U8UY7V.npy,fake
02_27__hugging_happy__6GC9HY9J,fake,processed_fake_vectors/02_27__hugging_happy__6GC9HY9J.npy,fake
17_05__kitchen_pan__M3H96PDQ,fake,processed_fake_vectors/17_05__kitchen_pan__M3H96PDQ.npy,fake
16_05__walk_down_hall_angry__V7BK27TX,fake,processed_fake_vectors/16_05__walk_down_hall_angry__V7BK27TX.npy,fake
15_02__walking_down_street_outside_angry__QYSDT9SO,fake,processed_fake_vectors/15_02__walking_down_street_outside_angry__QYSDT9SO.npy,fake
02_14__meeting_serious__3IUBEKCT,fake,processed_fake_vectors/02_14__meeting_serious__3IUBEKCT.npy,fake
02_06__kitchen_pan__0M6JNS5D,fake,processed_fake_vectors/02_06__kitchen_pan__0M6JNS5D.npy,fake
25_15__walking_down_street_outside_angry__FF95NMIQ,fake,processed_fake_vectors/25_15__walking_down_street_outside_angry__FF95NMIQ.npy,fake
03_12__exit_phone_room__D7G6YJON,fake,processed_fake_vectors/03_12__exit_phone_room__D7G6YJON.npy,fake
07_21__exit_phone_room__K7KXUHMU,fake,processed_fake_vectors/07_21__exit_phone_room__K7KXUHMU.npy,fake
26_14__talking_against_wall__ILLP29ZH,fake,processed_fake_vectors/26_14__talking_against_wall__ILLP29ZH.npy,fake
08_17__kitchen_still__JZYRLJ8T,fake,processed_fake_vectors/08_17__kitchen_still__JZYRLJ8T.npy,fake
07_04__kitchen_pan__M2NBCLFR,fake,processed_fake_vectors/07_04__kitchen_pan__M2NBCLFR.npy,fake
22_10__podium_speech_happy__FY7YI0AJ,fake,processed_fake_vectors/22_10__podium_speech_happy__FY7YI0AJ.npy,fake
21_11__walking_outside_cafe_disgusted__DU9VH27B,fake,processed_fake_vectors/21_11__walking_outside_cafe_disgusted__DU9VH27B.npy,fake
20_26__kitchen_still__34DJQS3E,fake,processed_fake_vectors/20_26__kitchen_still__34DJQS3E.npy,fake
13_12__podium_speech_happy__2TM4IFSF,fake,processed_fake_vectors/13_12__podium_speech_happy__2TM4IFSF.npy,fake
16_08__podium_speech_happy__8Q7JCS95,fake,processed_fake_vectors/16_08__podium_speech_happy__8Q7JCS95.npy,fake
01_20__meeting_serious__D8GWGO2A,fake,processed_fake_vectors/01_20__meeting_serious__D8GWGO2A.npy,fake
03_07__outside_talking_still_laughing__IFSURI9X,fake,processed_fake_vectors/03_07__outside_talking_still_laughing__IFSURI9X.npy,fake
01_12__outside_talking_still_laughing__TNI7KUZ6,fake,processed_fake_vectors/01_12__outside_talking_still_laughing__TNI7KUZ6.npy,fake
12_01__outside_talking_still_laughing__TNI7KUZ6,fake,processed_fake_vectors/12_01__outside_talking_still_laughing__TNI7KUZ6.npy,fake
21_07__talking_angry_couch__MKU99DVX,fake,processed_fake_vectors/21_07__talking_angry_couch__MKU99DVX.npy,fake
23_22__walking_down_street_outside_angry__AKZRL2QD,fake,processed_fake_vectors/23_22__walking_down_street_outside_angry__AKZRL2QD.npy,fake
03_18__walking_down_indoor_hall_disgust__UEC1BI8E,fake,processed_fake_vectors/03_18__walking_down_indoor_hall_disgust__UEC1BI8E.npy,fake
02_09__walking_down_street_outside_angry__9TDCEK1Q,fake,processed_fake_vectors/02_09__walking_down_street_outside_angry__9TDCEK1Q.npy,fake
02_04__hugging_happy__SUIZOXAJ,fake,processed_fake_vectors/02_04__hugging_happy__SUIZOXAJ.npy,fake
15_03__walking_down_street_outside_angry__DG8ITQO3,fake,processed_fake_vectors/15_03__walking_down_street_outside_angry__DG8ITQO3.npy,fake
02_04__outside_talking_still_laughing__8CH7R4LW,fake,processed_fake_vectors/02_04__outside_talking_still_laughing__8CH7R4LW.npy,fake
06_04__kitchen_still__ZK95PQDE,fake,processed_fake_vectors/06_04__kitchen_still__ZK95PQDE.npy,fake
07_13__secret_conversation__RVQCPCJF,fake,processed_fake_vectors/07_13__secret_conversation__RVQCPCJF.npy,fake
18_14__secret_conversation__HYMNQ00Q,fake,processed_fake_vectors/18_14__secret_conversation__HYMNQ00Q.npy,fake
12_04__kitchen_pan__B6YJ9IW1,fake,processed_fake_vectors/12_04__kitchen_pan__B6YJ9IW1.npy,fake
03_13__walking_outside_cafe_disgusted__GBYWJW06,fake,processed_fake_vectors/03_13__walking_outside_cafe_disgusted__GBYWJW06.npy,fake
07_15__walk_down_hall_angry__NYPO7U50,fake,processed_fake_vectors/07_15__walk_down_hall_angry__NYPO7U50.npy,fake
02_13__secret_conversation__CP5HFV3K,fake,processed_fake_vectors/02_13__secret_conversation__CP5HFV3K.npy,fake
13_09__kitchen_still__NDMHWBT1,fake,processed_fake_vectors/13_09__kitchen_still__NDMHWBT1.npy,fake
18_25__exit_phone_room__AUC0HY5T,fake,processed_fake_vectors/18_25__exit_phone_room__AUC0HY5T.npy,fake
12_15__secret_conversation__RK17XFJ9,fake,processed_fake_vectors/12_15__secret_conversation__RK17XFJ9.npy,fake
07_02__walk_down_hall_angry__U7DEOZNV,fake,processed_fake_vectors/07_02__walk_down_hall_angry__U7DEOZNV.npy,fake
26_25__talking_angry_couch__XKQAYTLI,fake,processed_fake_vectors/26_25__talking_angry_couch__XKQAYTLI.npy,fake
18_11__talking_against_wall__Z5MZ8PP7,fake,processed_fake_vectors/18_11__talking_against_wall__Z5MZ8PP7.npy,fake
18_11__talking_against_wall__R1NMCHKG,fake,processed_fake_vectors/18_11__talking_against_wall__R1NMCHKG.npy,fake
24_19__secret_conversation__LVZNRK9S,fake,processed_fake_vectors/24_19__secret_conversation__LVZNRK9S.npy,fake
03_18__walking_and_outside_surprised__22UBC0BS,fake,processed_fake_vectors/03_18__walking_and_outside_surprised__22UBC0BS.npy,fake
09_25__outside_talking_still_laughing__ODAQ7BZL,fake,processed_fake_vectors/09_25__outside_talking_still_laughing__ODAQ7BZL.npy,fake
10_19__kitchen_still__IDX76N5R,fake,processed_fake_vectors/10_19__kitchen_still__IDX76N5R.npy,fake
06_03__talking_against_wall__1IXGY2FK,fake,processed_fake_vectors/06_03__talking_against_wall__1IXGY2FK.npy,fake
04_02__walk_down_hall_angry__8CH7R4LW,fake,processed_fake_vectors/04_02__walk_down_hall_angry__8CH7R4LW.npy,fake
02_06__talking_angry_couch__GH8TGTBS,fake,processed_fake_vectors/02_06__talking_angry_couch__GH8TGTBS.npy,fake
23_10__walking_down_street_outside_angry__W02WYPCX,fake,processed_fake_vectors/23_10__walking_down_street_outside_angry__W02WYPCX.npy,fake
01_21__kitchen_pan__03X7CELV,fake,processed_fake_vectors/01_21__kitchen_pan__03X7CELV.npy,fake
13_11__kitchen_pan__61T622EK,fake,processed_fake_vectors/13_11__kitchen_pan__61T622EK.npy,fake
15_03__walk_down_hall_angry__AIOM1U5V,fake,processed_fake_vectors/15_03__walk_down_hall_angry__AIOM1U5V.npy,fake
02_15__podium_speech_happy__I8G2LWD1,fake,processed_fake_vectors/02_15__podium_speech_happy__I8G2LWD1.npy,fake
15_03__outside_talking_pan_laughing__AIOM1U5V,fake,processed_fake_vectors/15_03__outside_talking_pan_laughing__AIOM1U5V.npy,fake
14_02__podium_speech_happy__3IUBEKCT,fake,processed_fake_vectors/14_02__podium_speech_happy__3IUBEKCT.npy,fake
17_16__outside_talking_pan_laughing__S7UMSIQV,fake,processed_fake_vectors/17_16__outside_talking_pan_laughing__S7UMSIQV.npy,fake
03_18__kitchen_pan__22UBC0BS,fake,processed_fake_vectors/03_18__kitchen_pan__22UBC0BS.npy,fake
09_20__walk_down_hall_angry__RAGUKRMK,fake,processed_fake_vectors/09_20__walk_down_hall_angry__RAGUKRMK.npy,fake
14_21__secret_conversation__IRKML4J0,fake,processed_fake_vectors/14_21__secret_conversation__IRKML4J0.npy,fake
14_03__walking_down_indoor_hall_disgust__KJ221YN0,fake,processed_fake_vectors/14_03__walking_down_indoor_hall_disgust__KJ221YN0.npy,fake
01_04__walk_down_hall_angry__0XUW13RW,fake,processed_fake_vectors/01_04__walk_down_hall_angry__0XUW13RW.npy,fake
26_25__walking_outside_cafe_disgusted__XKQAYTLI,fake,processed_fake_vectors/26_25__walking_outside_cafe_disgusted__XKQAYTLI.npy,fake
07_03__podium_speech_happy__CDSNLDQ8,fake,processed_fake_vectors/07_03__podium_speech_happy__CDSNLDQ8.npy,fake
14_26__secret_conversation__SU8SAHTT,fake,processed_fake_vectors/14_26__secret_conversation__SU8SAHTT.npy,fake
02_13__secret_conversation__PLNVLO74,fake,processed_fake_vectors/02_13__secret_conversation__PLNVLO74.npy,fake
10_22__kitchen_still__J2HR5HKH,fake,processed_fake_vectors/10_22__kitchen_still__J2HR5HKH.npy,fake
02_09__kitchen_pan__9TDCEK1Q,fake,processed_fake_vectors/02_09__kitchen_pan__9TDCEK1Q.npy,fake
15_06__exit_phone_room__QRCD27P8,fake,processed_fake_vectors/15_06__exit_phone_room__QRCD27P8.npy,fake
13_12__walk_down_hall_angry__Q442U52P,fake,processed_fake_vectors/13_12__walk_down_hall_angry__Q442U52P.npy,fake
20_26__outside_talking_pan_laughing__2VS0S1P5,fake,processed_fake_vectors/20_26__outside_talking_pan_laughing__2VS0S1P5.npy,fake
07_02__talking_angry_couch__1H07DFQJ,fake,processed_fake_vectors/07_02__talking_angry_couch__1H07DFQJ.npy,fake
26_25__podium_speech_happy__0UFFR3U1,fake,processed_fake_vectors/26_25__podium_speech_happy__0UFFR3U1.npy,fake
21_20__walk_down_hall_angry__ZCB5OMEW,fake,processed_fake_vectors/21_20__walk_down_hall_angry__ZCB5OMEW.npy,fake
07_06__talking_against_wall__NMGYPBXE,fake,processed_fake_vectors/07_06__talking_against_wall__NMGYPBXE.npy,fake
08_17__walk_down_hall_angry__QOX5NWIJ,fake,processed_fake_vectors/08_17__walk_down_hall_angry__QOX5NWIJ.npy,fake
19_22__talking_against_wall__VK6BF5NV,fake,processed_fake_vectors/19_22__talking_against_wall__VK6BF5NV.npy,fake
11_13__outside_talking_still_laughing__61T622EK,fake,processed_fake_vectors/11_13__outside_talking_still_laughing__61T622EK.npy,fake
17_05__hugging_happy__C4VHXZFY,fake,processed_fake_vectors/17_05__hugging_happy__C4VHXZFY.npy,fake
25_06__outside_talking_pan_laughing__MI9BDQ7M,fake,processed_fake_vectors/25_06__outside_talking_pan_laughing__MI9BDQ7M.npy,fake
14_09__walking_down_indoor_hall_disgust__6TEK3ZX0,fake,processed_fake_vectors/14_09__walking_down_indoor_hall_disgust__6TEK3ZX0.npy,fake
03_02__meeting_serious__ZESUJMM7,fake,processed_fake_vectors/03_02__meeting_serious__ZESUJMM7.npy,fake
12_13__outside_talking_still_laughing__2TM4IFSF,fake,processed_fake_vectors/12_13__outside_talking_still_laughing__2TM4IFSF.npy,fake
20_14__talking_angry_couch__B014BKVO,fake,processed_fake_vectors/20_14__talking_angry_couch__B014BKVO.npy,fake
01_03__talking_against_wall__JZUXXFRB,fake,processed_fake_vectors/01_03__talking_against_wall__JZUXXFRB.npy,fake
03_01__podium_speech_happy__JZUXXFRB,fake,processed_fake_vectors/03_01__podium_speech_happy__JZUXXFRB.npy,fake
04_26__kitchen_pan__MS2MLJP1,fake,processed_fake_vectors/04_26__kitchen_pan__MS2MLJP1.npy,fake
25_13__outside_talking_pan_laughing__PBM86HKZ,fake,processed_fake_vectors/25_13__outside_talking_pan_laughing__PBM86HKZ.npy,fake
08_16__podium_speech_happy__8Q7JCS95,fake,processed_fake_vectors/08_16__podium_speech_happy__8Q7JCS95.npy,fake
14_02__walking_outside_cafe_disgusted__3IUBEKCT,fake,processed_fake_vectors/14_02__walking_outside_cafe_disgusted__3IUBEKCT.npy,fake
26_25__outside_talking_still_laughing__7ZRKCFMS,fake,processed_fake_vectors/26_25__outside_talking_still_laughing__7ZRKCFMS.npy,fake
27_02__talking_angry_couch__78M8S6M6,fake,processed_fake_vectors/27_02__talking_angry_couch__78M8S6M6.npy,fake
20_01__walking_and_outside_surprised__6UBMLXK3,fake,processed_fake_vectors/20_01__walking_and_outside_surprised__6UBMLXK3.npy,fake
24_23__outside_talking_still_laughing__YR5OVD4S,fake,processed_fake_vectors/24_23__outside_talking_still_laughing__YR5OVD4S.npy,fake
03_02__walking_down_street_outside_angry__QH3Y0IG0,fake,processed_fake_vectors/03_02__walking_down_street_outside_angry__QH3Y0IG0.npy,fake
11_20__outside_talking_still_laughing__GNK9UR8K,fake,processed_fake_vectors/11_20__outside_talking_still_laughing__GNK9UR8K.npy,fake
12_20__secret_conversation__VD7BCF1U,fake,processed_fake_vectors/12_20__secret_conversation__VD7BCF1U.npy,fake
05_28__podium_speech_happy__2DK5X0Y0,fake,processed_fake_vectors/05_28__podium_speech_happy__2DK5X0Y0.npy,fake
26_09__kitchen_pan__C3K20JOL,fake,processed_fake_vectors/26_09__kitchen_pan__C3K20JOL.npy,fake
12_26__talking_against_wall__OTKIGGFE,fake,processed_fake_vectors/12_26__talking_against_wall__OTKIGGFE.npy,fake
07_03__secret_conversation__IFSURI9X,fake,processed_fake_vectors/07_03__secret_conversation__IFSURI9X.npy,fake
12_26__outside_talking_still_laughing__OTKIGGFE,fake,processed_fake_vectors/12_26__outside_talking_still_laughing__OTKIGGFE.npy,fake
21_11__walk_down_hall_angry__T7DK03O1,fake,processed_fake_vectors/21_11__walk_down_hall_angry__T7DK03O1.npy,fake
05_16__kitchen_still__053HPS1G,fake,processed_fake_vectors/05_16__kitchen_still__053HPS1G.npy,fake
18_26__walk_down_hall_angry__C9VUQS9O,fake,processed_fake_vectors/18_26__walk_down_hall_angry__C9VUQS9O.npy,fake
18_25__walk_down_hall_angry__AUC0HY5T,fake,processed_fake_vectors/18_25__walk_down_hall_angry__AUC0HY5T.npy,fake
09_21__kitchen_pan__JEELOMN2,fake,processed_fake_vectors/09_21__kitchen_pan__JEELOMN2.npy,fake
20_11__kitchen_still__GNK9UR8K,fake,processed_fake_vectors/20_11__kitchen_still__GNK9UR8K.npy,fake
02_14__exit_phone_room__3IUBEKCT,fake,processed_fake_vectors/02_14__exit_phone_room__3IUBEKCT.npy,fake
12_13__talking_against_wall__O3SOWBCU,fake,processed_fake_vectors/12_13__talking_against_wall__O3SOWBCU.npy,fake
20_13__outside_talking_pan_laughing__LXLR1B6N,fake,processed_fake_vectors/20_13__outside_talking_pan_laughing__LXLR1B6N.npy,fake
19_10__talking_angry_couch__BVVPN5D5,fake,processed_fake_vectors/19_10__talking_angry_couch__BVVPN5D5.npy,fake
06_15__kitchen_pan__E98QYYXO,fake,processed_fake_vectors/06_15__kitchen_pan__E98QYYXO.npy,fake
20_03__secret_conversation__61SVZ2J7,fake,processed_fake_vectors/20_03__secret_conversation__61SVZ2J7.npy,fake
14_20__walking_down_indoor_hall_disgust__R7SPX6OK,fake,processed_fake_vectors/14_20__walking_down_indoor_hall_disgust__R7SPX6OK.npy,fake
06_26__walking_outside_cafe_disgusted__L5BVR5L9,fake,processed_fake_vectors/06_26__walking_outside_cafe_disgusted__L5BVR5L9.npy,fake
19_24__kitchen_pan__NPZW2Z9L,fake,processed_fake_vectors/19_24__kitchen_pan__NPZW2Z9L.npy,fake
07_12__hugging_happy__X9X7FAZG,fake,processed_fake_vectors/07_12__hugging_happy__X9X7FAZG.npy,fake
26_18__podium_speech_happy__UMEX6HWU,fake,processed_fake_vectors/26_18__podium_speech_happy__UMEX6HWU.npy,fake
11_13__kitchen_pan__XXKQ4XM0,fake,processed_fake_vectors/11_13__kitchen_pan__XXKQ4XM0.npy,fake
07_02__outside_talking_pan_laughing__O4SXNLRL,fake,processed_fake_vectors/07_02__outside_talking_pan_laughing__O4SXNLRL.npy,fake
03_07__walking_outside_cafe_disgusted__6PHZRQ4H,fake,processed_fake_vectors/03_07__walking_outside_cafe_disgusted__6PHZRQ4H.npy,fake
19_10__walking_down_street_outside_angry__QNZIMEJH,fake,processed_fake_vectors/19_10__walking_down_street_outside_angry__QNZIMEJH.npy,fake
20_13__kitchen_still__NJEO6L5O,fake,processed_fake_vectors/20_13__kitchen_still__NJEO6L5O.npy,fake
03_14__kitchen_still__Q9NSXM88,fake,processed_fake_vectors/03_14__kitchen_still__Q9NSXM88.npy,fake
03_20__talking_against_wall__9NFWR304,fake,processed_fake_vectors/03_20__talking_against_wall__9NFWR304.npy,fake
20_18__walking_outside_cafe_disgusted__8BMQOD7S,fake,processed_fake_vectors/20_18__walking_outside_cafe_disgusted__8BMQOD7S.npy,fake
12_13__podium_speech_happy__N8IGC93J,fake,processed_fake_vectors/12_13__podium_speech_happy__N8IGC93J.npy,fake
14_21__walking_and_outside_surprised__N0WM4GSV,fake,processed_fake_vectors/14_21__walking_and_outside_surprised__N0WM4GSV.npy,fake
25_20__outside_talking_still_laughing__M86GQTHK,fake,processed_fake_vectors/25_20__outside_talking_still_laughing__M86GQTHK.npy,fake
25_09__talking_against_wall__ODAQ7BZL,fake,processed_fake_vectors/25_09__talking_against_wall__ODAQ7BZL.npy,fake
18_11__outside_talking_pan_laughing__PT4YKO2R,fake,processed_fake_vectors/18_11__outside_talking_pan_laughing__PT4YKO2R.npy,fake
03_06__podium_speech_happy__KIWCEATU,fake,processed_fake_vectors/03_06__podium_speech_happy__KIWCEATU.npy,fake
15_02__walking_and_outside_surprised__I8G2LWD1,fake,processed_fake_vectors/15_02__walking_and_outside_surprised__I8G2LWD1.npy,fake
13_15__exit_phone_room__X0EIIJF7,fake,processed_fake_vectors/13_15__exit_phone_room__X0EIIJF7.npy,fake
18_25__talking_against_wall__SEGFKFJG,fake,processed_fake_vectors/18_25__talking_against_wall__SEGFKFJG.npy,fake
04_15__talking_angry_couch__46TJ9IOJ,fake,processed_fake_vectors/04_15__talking_angry_couch__46TJ9IOJ.npy,fake
04_01__secret_conversation__6I623VU9,fake,processed_fake_vectors/04_01__secret_conversation__6I623VU9.npy,fake
06_27__hugging_happy__S3T7SK9O,fake,processed_fake_vectors/06_27__hugging_happy__S3T7SK9O.npy,fake
15_02__podium_speech_happy__I8G2LWD1,fake,processed_fake_vectors/15_02__podium_speech_happy__I8G2LWD1.npy,fake
20_25__walk_down_hall_angry__NPM0ENKD,fake,processed_fake_vectors/20_25__walk_down_hall_angry__NPM0ENKD.npy,fake
18_14__secret_conversation__MAEROFMR,fake,processed_fake_vectors/18_14__secret_conversation__MAEROFMR.npy,fake
26_20__kitchen_still__34DJQS3E,fake,processed_fake_vectors/26_20__kitchen_still__34DJQS3E.npy,fake
13_02__walking_down_street_outside_angry__2YSYT2N3,fake,processed_fake_vectors/13_02__walking_down_street_outside_angry__2YSYT2N3.npy,fake
21_04__talking_against_wall__NRI4PHWP,fake,processed_fake_vectors/21_04__talking_against_wall__NRI4PHWP.npy,fake
21_11__kitchen_pan__N6YQW2AP,fake,processed_fake_vectors/21_11__kitchen_pan__N6YQW2AP.npy,fake
09_20__podium_speech_happy__RAGUKRMK,fake,processed_fake_vectors/09_20__podium_speech_happy__RAGUKRMK.npy,fake
19_23__kitchen_pan__WHQ1229T,fake,processed_fake_vectors/19_23__kitchen_pan__WHQ1229T.npy,fake
15_12__walking_and_outside_surprised__N0SRODQD,fake,processed_fake_vectors/15_12__walking_and_outside_surprised__N0SRODQD.npy,fake
11_03__kitchen_still__P08VGHTA,fake,processed_fake_vectors/11_03__kitchen_still__P08VGHTA.npy,fake
08_05__kitchen_still__UNN7ZGKO,fake,processed_fake_vectors/08_05__kitchen_still__UNN7ZGKO.npy,fake
15_01__outside_talking_still_laughing__02HILKYO,fake,processed_fake_vectors/15_01__outside_talking_still_laughing__02HILKYO.npy,fake
01_15__walking_down_street_outside_angry__02HILKYO,fake,processed_fake_vectors/01_15__walking_down_street_outside_angry__02HILKYO.npy,fake
15_06__podium_speech_happy__QRCD27P8,fake,processed_fake_vectors/15_06__podium_speech_happy__QRCD27P8.npy,fake
01_11__talking_against_wall__P06JKA75,fake,processed_fake_vectors/01_11__talking_against_wall__P06JKA75.npy,fake
07_14__hugging_happy__VOX29AK0,fake,processed_fake_vectors/07_14__hugging_happy__VOX29AK0.npy,fake
15_03__kitchen_pan__5C1OMK8W,fake,processed_fake_vectors/15_03__kitchen_pan__5C1OMK8W.npy,fake
09_02__podium_speech_happy__HIH8YA82,fake,processed_fake_vectors/09_02__podium_speech_happy__HIH8YA82.npy,fake
02_13__walking_down_indoor_hall_disgust__CP5HFV3K,fake,processed_fake_vectors/02_13__walking_down_indoor_hall_disgust__CP5HFV3K.npy,fake
